sku,codigo_fornecedor,descricao,ativo,marca,categoria
AUGS483,GA1561,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS484,GA1562,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS485,GA1563,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS486,GA1570,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS487,GA1574,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS488,GA1584,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS489,GA1593,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS490,GA1594,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS491,GA1595,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS492,GA1596,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS493,GA1597,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS494,GA1600,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS495,GA1601,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS496,GA1602,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS497,GA1603,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS478,GA1537,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS477,GA1529,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS476,GA1522,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS475,GA1510,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS455,GA1469,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS456,GA1470,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS457,GA1471,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS458,GA1472,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS459,GA1474,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS460,GA1475,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS461,GA1476,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS462,GA1490,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS463,GA1491,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS408,GA1418,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS464,GA1492,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS466,GA1494,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS467,GA1495,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS468,GA1500,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS469,GA1501,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS470,GA1503,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS471,GA1504,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS472,GA1505,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS473,GA1506,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS474,GA1509,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS465,GA1493,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS498,GA1604,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS407,GA1417,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS405,GA1415,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS339,GA1326,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS340,GA1327,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS341,GA1328,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS342,GA1329,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS343,GA1330,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS344,GA1331,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS345,GA1332,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS346,GA1333,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS347,GA1334,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS348,GA1335,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS349,GA1336,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS350,GA1337,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS351,GA1338,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS352,GA1339,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS353,GA1340,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS354,GA1341,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS355,GA1342,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS356,GA1343,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS357,GA1344,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS338,GA1325,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS358,GA1345,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS337,GA1324,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS335,GA1322,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS316,GA1300,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS317,GA1301,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS318,GA1302,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS319,GA1303,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS320,GA1304,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS321,GA1305,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS322,GA1306,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS323,GA1307,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS324,GA1308,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS325,GA1309,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS326,GA1310,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS327,GA1311,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS328,GA1312,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS329,GA1315,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS330,GA1316,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS331,GA1317,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS332,GA1319,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS333,GA1320,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS334,GA1321,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS336,GA1323,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS359,GA1346,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS360,GA1347,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS361,GA1357,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS386,GA1385,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS387,GA1386,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS388,GA1387,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS389,GA1390,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS390,GA1391,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS391,GA1392,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS392,GA1393,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS393,GA1394,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS394,GA1395,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS395,GA1396,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS396,GA1398,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS397,GA1399,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS398,GA1400,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS399,GA1401,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS400,GA1402,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS401,GA1404,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS402,GA1412,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS403,GA1413,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS404,GA1414,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS385,GA1384,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS384,GA1383,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS383,GA1382,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS382,GA1381,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS362,GA1358,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS363,GA1359,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS364,GA1360,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS365,GA1361,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS366,GA1362,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS367,GA1363,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS368,GA1364,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS369,GA1365,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS370,GA1366,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS406,GA1416,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS371,GA1370,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS373,GA1372,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS374,GA1373,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS375,GA1374,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS376,GA1375,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS377,GA1376,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS378,GA1377,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS379,GA1378,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS380,GA1379,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS381,GA1380,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS372,GA1371,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS499,GA1605,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS500,GA1608,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS501,GA1627,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS619,GA1990,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS620,GA1995,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS621,GA1998,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS622,GS7006,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS623,GS7010,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS624,GS7301,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS625,GS7302,Gauss Sensor de posição da borboleta (TPS),nao,gauss,sensor de posição da borboleta (tps)
AUGS626,GS7306,Gauss Sensor de posição da borboleta (TPS),nao,gauss,sensor de posição da borboleta (tps)
AUGS627,GS7322,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS628,GS7351,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS629,GS7352,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS630,GS7372,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS631,GS7385,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS632,GS7386,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS633,GS7387,Gauss Sensor de posição da borboleta (TPS),nao,gauss,sensor de posição da borboleta (tps)
AUGS634,GS7389,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS635,GS7391,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS636,GS7392,Gauss Sensor de posição da borboleta (TPS),nao,gauss,sensor de posição da borboleta (tps)
AUGS637,GS7393,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS618,GA1989,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS638,GS7600,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS617,GA1977,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS615,GA1968,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS596,GA1885,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS597,GA1886,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS598,GA1887,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS599,GA1888,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS600,GA1890,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS601,GA1891,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS602,GA1892,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS603,GA1909,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS604,GA1920,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS605,GA1923,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS606,GA1938,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS607,GA1939,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS608,GA1940,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS609,GA1941,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS610,GA1948,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS611,GA1953,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS612,GA1954,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS613,GA1955,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS614,GA1959,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS616,GA1973,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS639,GS7788,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS640,GS7881,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS641,GS7882,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS666,GS8251,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS667,GS8269,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS668,GS8282,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS669,GS8290,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS670,GS8302,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS671,GS8303,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS672,GS8305,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS673,GS8307,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS674,GS8315,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS675,GS8319,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS676,GS8321,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS677,GS8324,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS678,GS8328,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS679,GS8331,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS680,GS8332,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS681,GS8337,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS682,GS8339,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS683,GS8341,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS684,GS8342,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS665,GS8220,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS664,GS8215,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS663,GS8206,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS662,GS8200,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS642,GS7883,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS643,GS7889,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS644,GS7910,Gauss Sensor de posição da borboleta (TPS),nao,gauss,sensor de posição da borboleta (tps)
AUGS645,GS7989,Gauss Sensor de posição da borboleta (TPS),sim,gauss,sensor de posição da borboleta (tps)
AUGS646,GS8003,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS647,GS8013,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS648,GS8015,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS649,GS8033,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS650,GS8047,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS595,GA1884,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS651,GS8050,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS653,GS8099,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS654,GS8104,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS655,GS8145,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS656,GS8150,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS657,GS8161,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS658,GS8170,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS659,GS8171,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS660,GS8178,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS661,GS8180,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS652,GS8082,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUGS594,GA1883,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS593,GA1882,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS592,GA1881,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS526,GA1736,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS527,GA1737,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS528,GA1738,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS529,GA1739,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS530,GA1740,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS531,GA1741,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS532,GA1742,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS533,GA1743,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS534,GA1751,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS535,GA1752,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS536,GA1753,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS537,GA1755,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS538,GA1756,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS539,GA1757,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS540,GA1758,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS541,GA1759,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS542,GA1760,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS543,GA1761,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS544,GA1762,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS525,GA1735,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS524,GA1734,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS523,GA1730,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS522,GA1718,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS502,GA1638,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS503,GA1651,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS504,GA1652,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS505,GA1658,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS506,GA1667,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS507,GA1671,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS508,GA1672,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS509,GA1676,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS510,GA1677,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS545,GA1763,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS511,GA1692,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS513,GA1702,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS514,GA1703,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS515,GA1704,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS516,GA1705,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS517,GA1706,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS518,GA1708,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS519,GA1710,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS520,GA1713,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS521,GA1714,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS512,GA1701,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS315,GA1292,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS546,GA1764,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS548,GA1768,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS573,GA1820,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS574,GA1823,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS575,GA1824,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS576,GA1825,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS577,GA1826,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS578,GA1827,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS579,GA1828,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS580,GA1829,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS581,GA1830,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS582,GA1831,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS583,GA1832,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS584,GA1840,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS585,GA1841,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS586,GA1842,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS587,GA1843,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS588,GA1848,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS589,GA1852,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS590,GA1878,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS591,GA1879,Gauss Placa de Diodos,nao,gauss,placa de diodos
AUGS572,GA1819,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS571,GA1815,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS570,GA1814,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS569,GA1813,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS549,GA1780,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS550,GA1781,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS551,GA1785,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS552,GA1794,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS553,GA1797,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS554,GA1798,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS555,GA1799,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS556,GA1800,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS557,GA1801,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS547,GA1765,Gauss Placa de Diodos,sim,gauss,placa de diodos
AUGS558,GA1802,Gauss Placa de Diodos,sim,gauss,placa de diodos
