"SKU","ESTOQUE","ItmsGrpCod","GrupoItens","U_G2W_Subgrupo","Descr","FirmCode","FirmName","CodeBars","DEP_PRINCIPAL","NcmCode","U_G2W_FonteProd","FONTE","GRUPO_MATERIAS","CURVA","SuppCatNum"
AUPB053,0.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"4047024026186",,"8512.90.00","2","2",1,C,"3397004914"
AUGB075,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658482",,"8409.99.69","2","2",-1,C,GI9044
AUGC058,7.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751928311",,"8544.30.00","2","2",2,C,GC5083
AUGZ008,1.000000,143,Autparts,"018",Buzina,25,Gauss,"7898541345185",,"8512.30.00","2","2",-1,C,GB1014
AUPB031,20.000000,143,Autparts,"073",Palheta,5,Bosch,"4047026048582",,"8512.90.00","2","2",1,A,"3397016124"
AUPO001,0.000000,143,Autparts,"084",Pastilha Orgânica,5,Bosch,,,"8708.30.19","2","2",1,B,"0986BB0706"
AUPV011,6.000000,143,Autparts,"282",Palheta Traseira,16,Vetor,,,"8512.90.00","2","2",2,B,PVT15F
AUVB036,4.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323350",,"8511.10.00","0","0",1,B,F000KE0P07
AUPA053,18.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790460",,"8512.90.00","2","2",2,B,PF15
AUVB034,7.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323329",,"8511.10.00","0","0",1,A,F000KE0P04
AUGC020,2.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924054",,"8544.30.00","2","2",2,C,GC5024
AUGB039,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658673",,"8409.99.69","2","2",2,A,GI9500
AUGS128,0.000000,143,Autparts,"275",Sensor velocidade,25,Gauss,"7899751907859",,"8543.20.00","2","2",-1,C,GS1919
AUGC021,3.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924061",,"8544.30.00","2","2",2,C,GC5025
AUGS177,0.000000,143,Autparts,"106",Sensor de Fase,25,Gauss,"7899751906838",,"9031.80.99","2","2",-1,C,GS9490
AUGS178,1.000000,143,Autparts,"106",Sensor de Fase,25,Gauss,"7899751926942",,"9031.80.99","2","2",-1,C,GS9504
AUPD039,4.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100345312",,"8512.90.00","0","0",1,B,S453
AUGS388,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898541341682",,"8504.40.21","5","5",-1,C,GA1387
AUGS668,1.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7899751920322",,"9029.10.90","2","2",-1,C,GS8282
AUGS179,1.000000,143,Autparts,"106",Sensor de Fase,25,Gauss,"7899751923965",,"9031.80.99","2","2",-1,B,GS9601
AUGI142,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541343617",,"8511.30.20","2","2",-1,A,GC4282
AUGS669,0.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7898252657911",,"9029.10.90","2","2",-1,C,GS8290
AUGS433,1.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751902069",,"8504.40.21","5","5",-1,C,GA1444
AUGS272,0.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7899751925181",,"8504.40.21","5","5",-1,B,GA1151
AUGI027,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751923385",,"8511.30.20","2","2",-1,C,GC4700
AUGR029,2.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751918756",,"9032.89.11","0","4",-1,C,GA136
AUGV012,1.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7898541340845",,"8511.10.00","2","2",2,C,GV6R01
AUPA013,55.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790026",,"8512.90.00","2","2",2,C,PA25
AUGZ048,0.000000,143,Autparts,"018",Buzina,25,Gauss,"7898541345079",,"8512.30.00","2","2",-1,C,GB1003
MTGB050,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751930369",,"8413.30.10","2","2",-1,C,GM15006
MTGB053,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751929240",,"8413.30.10","2","2",-1,C,GM15009
MTGB054,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751930888",,"8413.30.10","2","2",-1,C,GM15010
AUGB040,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898541343693",,"8409.99.69","2","2",2,C,GI9698
MTGE055,0.000000,143,Autparts,"157",CDI,25,Gauss,"7899751925402",,"8511.80.30","2","2",-1,C,GM11021
EM147,0.000000,136,VSR,"174",Disco de embreagem,18,Laquila,"7899248167605","04","8714.10.00","2","2",2,C,
AUPR030,0.000000,143,Autparts,"172",Cubo Roda,46,PFI,"739210379407",,"8708.99.90","2","2",-1,A,PHU594505
EM148,0.000000,136,VSR,"174",Disco de embreagem,18,Laquila,"7899248167643","04","8714.10.00","2","2",2,C,
AUPR031,1.000000,143,Autparts,"172",Cubo Roda,46,PFI,"739210373146",,"8708.99.90","2","2",-1,C,PHU2228
AUPR032,1.000000,143,Autparts,"172",Cubo Roda,46,PFI,"739210373917",,"8708.99.90","2","2",-1,C,PHU2345
PA150,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248177536","04","8714.10.00","2","2",2,C,
FA106,0.000000,136,VSR,"035",Farol,18,Laquila,"7899248157156","04","8512.20.11","2","2",2,C,
FA107,0.000000,136,VSR,"035",Farol,18,Laquila,"7899248175228","04","8512.20.11","2","2",2,C,
EN157,0.000000,136,VSR,"182",Engrenagem velocímetro,18,Laquila,"7899248115279","04","8483.40.90","2","2",2,C,
EN158,0.000000,136,VSR,"182",Engrenagem velocímetro,18,Laquila,"7899248175860","04","8483.40.90","2","2",2,C,
FA109,0.000000,136,VSR,"035",Farol,18,Laquila,"7899248131606","04","8512.20.11","2","2",2,C,
IN102,0.000000,136,VSR,"044",Interruptores,18,Laquila,"7899248116696","04","8536.50.90","2","2",2,C,
MR719,0.000000,136,VSR,"168",Corrente de comando,18,Laquila,"7899248165281","04","7315.12.10","2","2",2,C,
JJ108,0.000000,136,VSR,"045",Jogo de Junta,18,Laquila,"7899248149892","04","6812.99.10","2","2",2,C,
MR581,0.000000,136,VSR,"129",Biela,18,Laquila,"7899248141667","04","8409.91.11","2","2",2,C,
JJ109,0.000000,136,VSR,"045",Jogo de Junta,18,Laquila,"7899248144699","04","6812.99.10","2","2",2,C,
MR112,0.000000,136,VSR,"123",Anéis para pistão,18,Laquila,"7899248124820","04","8409.91.16","2","2",2,C,
MR623,0.000000,136,VSR,"129",Biela,18,Laquila,"7909201024392","04","8409.91.11","2","2",2,C,
ET109,0.000000,136,VSR,"157",CDI,18,Laquila,"7899248177062","04","8511.90.00","2","2",2,C,
MR624,0.000000,136,VSR,"129",Biela,18,Laquila,"7909201024385","04","8409.91.11","2","2",2,C,
MR810,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7909201001065","04","8409.91.12","2","2",2,C,
FL128,0.000000,136,VSR,"189",Filtro de ar,18,Laquila,"7899248182677","04","8421.31.00","2","2",2,C,
ET108,0.000000,136,VSR,"157",CDI,18,Laquila,"7899248103313","04","8511.90.00","2","2",2,C,
FL126,0.000000,136,VSR,"189",Filtro de ar,18,Laquila,"7899248169180",,"8421.31.00","2","2",2,B,
EM124,0.000000,136,VSR,"171",Cubo Embreagem,18,Laquila,"7909201022985","04","8714.10.00","2","2",2,C,
EN155,0.000000,136,VSR,"182",Engrenagem velocímetro,18,Laquila,"7899248147546","04","8483.40.90","2","2",2,C,
SL102,0.000000,136,VSR,"269",Slider,18,Laquila,"7899248148246","04","8714.10.00","2","2",2,C,
AUAL003,0.000000,143,Autparts,"076",Abafador,3,Luzian,,,"8708.92.00","2","2",2,C,LA04
AUMV005,0.000000,143,Autparts,"001",Nenhum,9,Valeo,,,"8511.40.00","0","0",1,C,"432622"
PM640,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248185418","04","8409.91.20","2","2",2,C,
PN464,0.000000,136,VSR,"004",Pneus,18,Laquila,"7899248127579","04","4011.40.00","2","2",2,C,
AUAL005,0.000000,143,Autparts,"076",Abafador,3,Luzian,,,"8708.92.00","2","2",2,C,LA07
AUCN045,0.000000,143,Autparts,"078",Cabo de Ignição,8,NGK,,,"8544.30.00","5","5",1,C,STV32
AUAL006,0.000000,143,Autparts,"076",Abafador,3,Luzian,,,"8708.92.00","2","2",2,C,LA09
AUCB092,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006710",,"8544.30.00","0","0",1,C,"9295080034"
AUPO005,0.000000,143,Autparts,"084",Pastilha Orgânica,5,Bosch,,,"8708.30.19","2","2",1,C,"0986BB0286"
AUPO007,0.000000,143,Autparts,"084",Pastilha Orgânica,5,Bosch,,,"8708.30.19","0","0",1,C,"0986BB0516"
AUCB090,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009034089",,"8544.30.00","0","0",1,C,"9295080055"
AUPD087,0.000000,143,Autparts,"282",Palheta Traseira,6,Dyna,,,"8512.90.00","0","0",1,C,R13
AUSB055,0.000000,143,Autparts,"001",Nenhum,5,Bosch,,,"8543.20.00","2","2",2,C,"261230081"
AUPC005,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047024661073",,"8708.30.19","2","2",2,C,F03B050144
AUPD088,0.000000,143,Autparts,"282",Palheta Traseira,6,Dyna,"7891100001140",,"8512.90.00","0","0",1,C,R14
AUPL009,0.000000,143,Autparts,"282",Palheta Traseira,9,Valeo,,,"8708.92.00","0","0",-1,C,C501
MR928,0.000000,136,VSR,"057",Motor,18,Laquila,"7899248145047","04","8714.10.00","2","2",2,C,
CD120,0.000000,136,VSR,"173",Diafragma,18,Laquila,"7899248129887","04","6812.99.10","2","2",2,C,
MR929,0.000000,136,VSR,"057",Motor,18,Laquila,"7899248148086","04","8714.10.00","2","2",2,C,
CP174,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201007111","04","6506.10.00","2","2",2,C,
PM101,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248159242","04","8409.91.20","2","2",2,C,
PM102,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248114807","04","8409.91.20","2","2",2,C,
LC262,0.000000,136,VSR,"142",Cabo de embreagem,18,Laquila,"7899248119963","04","8714.10.00","2","2",2,C,
PM525,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248123328","04","8409.91.20","2","2",2,C,
PM527,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248184350","04","8409.91.20","2","2",2,C,
HC003,0.000000,136,VSR,"116",Peso de Guidão,17,VSR,,,"8714.99.90","1","1",2,C,
JQ443,0.000000,136,VSR,"003",Jaquetas,18,Laquila,"7909201027775","04","6210.40.00","2","2",2,C,
PA148,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248115927","04","8714.10.00","2","2",2,C,
PA149,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248152342","04","8714.10.00","2","2",2,C,
AUGC022,0.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924078",,"8544.30.00","5","5",2,C,GC5026
AUPC079,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047024673731",,"8708.30.19","2","2",2,C,F03A050000
AUPC123,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047025314466",,"8708.30.19","2","2",2,C,F03B050399
AUFA111,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482543813",,"8512.20.11","5","5",1,C,"160699"
AUGV013,0.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7898252658956",,"8511.10.00","2","2",2,B,GV6R02
AUSB052,3.000000,143,Autparts,"112",Sonda Lambda,5,Bosch,"4047025177979",,"8543.20.00","2","2",2,C,"258006511"
AUCM036,2.000000,143,Autparts,"086",Capa Retrovisor,10,Metagal,,,"3926.90.90","0","0",1,C,RTVC96BRANCO
AUSB053,2.000000,143,Autparts,"112",Sonda Lambda,5,Bosch,"4047024181441",,"8543.20.00","2","2",2,C,"258006513"
AUCM037,2.000000,143,Autparts,"086",Capa Retrovisor,10,Metagal,,,"3926.90.90","0","0",1,C,RTVC97BRANCO
AUPD038,5.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100345015",,"8512.90.00","0","0",1,C,S450
AULN002,9.000000,143,Autparts,"206",Lâmpada de freio,21,Neolux,,,"8539.21.10","2","2",2,C,"69"
AUCB093,1.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006727",,"8544.30.00","0","0",1,C,"9295080035"
AUGB038,2.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751921657",,"8409.99.69","2","2",2,B,GI9286
AULC005,14.000000,143,Autparts,"049",Lanterna traseira,20,Pradolux,"7899127238754",,"8512.20.22","0","0",-1,C,PL05241542
LC119,1.000000,136,VSR,"145",Cabo do acelerador,18,Laquila,"7909201022466","04","8714.10.00","2","2",2,C,
AULC006,18.000000,143,Autparts,"049",Lanterna traseira,20,Pradolux,"7899127238747",,"8512.20.22","0","0",-1,C,PL05241543
AUGV010,3.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7898541340951",,"8511.10.00","2","2",2,C,GV6P08
AUGV011,4.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7898252658857",,"8511.10.00","2","2",2,C,GV6P83
AULM068,4.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RTNM75
AULM069,8.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RWNM45
MR812,2.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7899248180987","04","8409.91.12","2","2",2,C,
AUCM039,2.000000,143,Autparts,"086",Capa Retrovisor,10,Metagal,,,"3926.90.90","0","0",1,C,RTVC96PRATA
AUTB092,1.000000,143,Autparts,"077",Tapete,11,Borcol,,,"4016.99.90","0","0",1,C,"1211011"
ET110,1.000000,136,VSR,"157",CDI,18,Laquila,"7899248177079","04","8511.90.00","2","2",2,C,
AULN003,5.000000,143,Autparts,"206",Lâmpada de freio,21,Neolux,,,"8539.21.10","2","2",2,C,LAN380
AUPA011,13.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790002",,"8512.90.00","2","2",2,B,PA23
MTGB052,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751928663",,"8413.30.10","2","2",-1,C,GM15008
AUPA012,32.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790019",,"8512.90.00","2","2",2,A,PA24
AUPC045,0.000000,143,Autparts,"001",Nenhum,5,Bosch,,,"8708.30.19","2","2",2,C,SKU LIVRE
RT035,90.000000,136,VSR,"068",Retrovisores,17,VSR,,,"7009.10.00","1","1",2,A,
AUPA052,20.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790453",,"8512.90.00","2","2",2,A,PF13
AUGB002,4.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751907491",,"8409.99.69","2","2",2,C,GI9003
AUGB077,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658505",,"8409.99.69","2","2",-1,C,GI9065
AUGS024,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751927116",,"9031.80.99","2","2",-1,C,GS2673
AUGB003,9.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751920926",,"8409.99.69","2","2",2,C,GI9005
AUBG013,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751923170",,"8413.30.10","3","3",-1,C,GI3101G
AUGS025,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751925952",,"9031.80.99","2","2",-1,C,GS2680
AUGB005,1.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751920902",,"8409.99.69","2","2",2,B,GI9039
AUGS027,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751927130",,"9031.80.99","2","2",-1,C,GS2722
AUGB006,11.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751907408",,"8409.99.69","2","2",2,C,GI9042
AUGB007,1.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658475",,"8409.99.69","2","2",2,C,GI9043
AUGI223,1.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751900416",,"8511.30.20","2","2",-1,C,GC4143
AUGL014,1.000000,143,Autparts,"207",Lâmpada do farol,-1,- Nenhum fabricante -,"7899751918763",,"8539.21.10","2","2",-1,C,GL117H16
AUGL015,0.000000,143,Autparts,"207",Lâmpada do farol,-1,- Nenhum fabricante -,"7899751900485",,"8539.21.10","2","2",-1,A,GL83H13
AUGS237,0.000000,143,Autparts,"280",Módulo de Ignição,25,Gauss,"7898541349640",,"9032.89.24","2","2",-1,C,GA2599
AUGI109,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751924610",,"8511.30.20","2","2",-1,C,GC4164
AUGI181,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751924825",,"8511.30.20","2","2",-1,B,GC4502
AUGE030,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751920209",,"8414.59.90","2","2",-1,C,GE1030
AUGL017,2.000000,143,Autparts,"207",Lâmpada do farol,-1,- Nenhum fabricante -,"7899751918329",,"8539.21.10","2","2",-1,A,GL97HB3
AUGI183,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341965",,"8511.30.20","2","2",-1,C,GC4505
AUGR066,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252650202",,"9032.89.11","5","5",-1,C,GA057
CP1017,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201038931","04","6506.10.00","2","2",2,C,
AUGV050,0.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7899751930321",,"8511.10.00","2","2",-1,C,GV6R25-10
AUGZ010,0.000000,143,Autparts,"018",Buzina,25,Gauss,"7899751909914",,"8512.30.00","2","2",-1,C,GB1023
CP1018,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201038917","04","6506.10.00","2","2",2,C,
MTGE066,0.000000,143,Autparts,"186",Estator,25,Gauss,"7899751928878",,"8511.90.00","2","2",-1,C,GM16008
MTGE067,0.000000,143,Autparts,"186",Estator,25,Gauss,"7899751928885",,"8511.90.00","2","2",-1,C,GM16009
AUFA033,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482544728",,"8512.20.11","5","5",1,C,"160707"
AUPR258,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,,,"8708.99.90","2","2",-1,C,PHU56579K
MTGI002,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751931090",,"8511.30.20","2","2",-1,C,GM12002
MTGE069,0.000000,143,Autparts,"186",Estator,25,Gauss,"7899751928908",,"8511.90.00","2","2",-1,C,GM16011
MTGI003,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751931106",,"8511.30.20","2","2",-1,C,GM12004
AUVB030,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323381",,"8511.10.00","0","0",1,B,F000KE0P10
AUPR098,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,"739210372859",,"8708.99.90","2","2",-1,C,PHU2194
AUFA035,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482502322",,"8512.20.11","5","5",1,C,"160156"
AUFA036,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482502315",,"8512.20.11","5","5",1,C,"160155"
GR104,0.000000,136,VSR,"040",Grampo,18,Laquila,"7899248129955","04","8714.10.00","2","2",2,C,
BB109,0.000000,136,VSR,"134",Bomba de óleo,18,Laquila,"7899248102248","04","8413.30.30","2","2",2,C,
PM329,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248127135","04","8409.91.20","2","2",2,C,
CP1016,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201038924","04","6506.10.00","2","2",2,C,
JQ436,0.000000,136,VSR,"003",Jaquetas,18,Laquila,"7909201026921","04","6210.50.00","2","2",2,C,
FL192,0.000000,136,VSR,"191",Filtro de óleo,18,Laquila,"7899248191457","04","8421.23.00","2","2",2,C,
MG106,0.000000,136,VSR,"054",Mangueira Radiador,18,Laquila,"7899248139640","04","3917.29.00","2","2",2,C,
MP109,0.000000,136,VSR,"056",Manoplas,18,Laquila,"7899248140073","04","8714.10.00","2","2",2,C,
JJ147,0.000000,136,VSR,"045",Jogo de Junta,18,Laquila,"7899248119086","04","6812.99.10","2","2",2,C,
MR386,0.000000,136,VSR,"123",Anéis para pistão,18,Laquila,"7899248146068","04","8409.91.16","2","2",2,C,
IN120,0.000000,136,VSR,"199",Interruptor de Partida,18,Laquila,"7899248177338","04","8536.50.90","2","2",2,C,
IG108,0.000000,136,VSR,"113",Bobina de Ignição,18,Laquila,"7899248175488","04","8511.30.20","2","2",2,C,
MP107,0.000000,136,VSR,"056",Manoplas,18,Laquila,"7899248140097","04","8714.10.00","2","2",2,C,
MR428,0.000000,136,VSR,"123",Anéis para pistão,18,Laquila,"7899248153264","04","8409.91.16","2","2",2,C,
PA114,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248129306","04","8714.10.00","2","2",2,C,
PA116,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248142480","04","8714.10.00","2","2",2,C,
BB110,0.000000,136,VSR,"134",Bomba de óleo,18,Laquila,"7899248151871","04","8413.30.30","2","2",2,C,
JJ149,0.000000,136,VSR,"045",Jogo de Junta,18,Laquila,"7899248119093","04","6812.99.10","2","2",2,C,
PA112,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248103153","04","8714.10.00","2","2",2,C,
BO001,0.000000,136,VSR,"016",Botão,17,VSR,BO001,,"8714.99.90","1","1",2,C,
PA115,0.000000,136,VSR,"217",Painel de instrumentos,18,Laquila,"7899248179868","04","8714.10.00","2","2",2,B,
CI107,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248177543","04","8536.50.90","2","2",2,C,
CI109,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248112032","04","8536.50.90","2","2",2,C,
SM101,0.000000,136,VSR,"271",Suporte,18,Laquila,"7909201024750","04","8714.10.00","2","2",2,C,
AUAC251,0.000000,143,Autparts,"092",Amortecedor Tampa Porta Malas,12,Cofap,,,"8708.29.99","0","0",1,C,"16298"
AUBI055,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047025329774",,"8409.91.90","5","5",1,C,"280157139"
PD116,0.000000,136,VSR,"266",Pedaleira,18,Laquila,"7899248181618","04","8714.10.00","2","2",2,C,
AUBI057,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047026322552",,"8409.91.90","5","5",1,C,"280157182"
AUSB114,0.000000,143,Autparts,"112",Sonda Lambda,5,Bosch,"4047024634909",,"9027.10.00","2","2",2,C,F00HL00311
AUCB101,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006604",,"8544.30.00","0","0",1,C,"9295080018"
AUCB102,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006598",,"8544.30.00","0","0",1,C,"9295080017"
AUPB083,0.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"4047024312555",,"8512.90.00","2","2",1,C,"3397008056"
AUPC042,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047024498891",,"8708.30.19","2","2",2,C,F03B050106
AURM213,0.000000,143,Autparts,"090",Retrovisor,10,Metagal,,,"7009.10.00","0","0",1,C,RIJE03CE
AUAC136,0.000000,143,Autparts,"092",Amortecedor Tampa Porta Malas,12,Cofap,,,"8708.29.99","0","0",1,C,"16003"
AUSB115,0.000000,143,Autparts,"112",Sonda Lambda,5,Bosch,"7891009085609",,"9027.10.00","2","2",2,C,"258003300"
CD110,0.000000,136,VSR,"024",Carburador,18,Laquila,"7899248162389","04","8409.91.18","2","2",2,C,
PN385,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227101256","04","4011.40.00","2","5",1,C,
CD111,0.000000,136,VSR,"024",Carburador,18,Laquila,"7899248178045","04","8409.91.18","2","2",2,C,
AUGI224,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751917056",,"8511.30.20","2","2",-1,B,GC4177
PN311,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227192766","04","4011.40.00","2","2",2,C,
CD112,0.000000,136,VSR,"024",Carburador,18,Laquila,"7899248163003","04","8409.91.18","2","2",2,B,
PM446,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248119413","04","8409.91.20","2","2",2,C,
LC321,0.000000,136,VSR,"147",Cabo do tacômetro,18,Laquila,"7899248114654","04","8714.10.00","2","2",2,C,
CD114,0.000000,136,VSR,"024",Carburador,18,Laquila,"7899248161511","04","8409.91.18","2","2",2,C,
AUGV051,0.000000,143,Autparts,"082",Vela de Ignição,25,Gauss,"7898252658895",,"8511.10.00","2","2",-1,C,GV6R92
LC322,0.000000,136,VSR,"147",Cabo do tacômetro,18,Laquila,"7899248162082","04","8714.10.00","2","2",2,C,
CD115,0.000000,136,VSR,"024",Carburador,18,Laquila,"7899248112872","04","8409.91.18","2","2",2,A,
PM449,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248143609","04","8409.91.20","2","2",2,C,
PI503,0.000000,136,VSR,"063",Piscas,18,Laquila,"7899248148512","04","8539.29.10","2","2",2,C,
CP679,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201026150","04","6506.10.00","2","2",2,C,
AUBA011,0.000000,143,Autparts,"262",Bomba de alta pressão,5,Bosch,"4047026071368",,"8409.91.90","2","2",1,C,"261500396"
CP680,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201026167","04","6506.10.00","2","2",2,C,
AUBI058,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047026232363",,"8409.91.90","2","2",-1,C,"280158231"
AUPB034,6.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217248",,"8512.90.00","2","2",1,C,"3397013061"
AUPD001,2.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100000976",,"8512.90.00","0","0",1,C,"97"
JQ485,0.000000,136,VSR,"003",Jaquetas,18,Laquila,"7909201032304","04","6211.33.00","2","2",2,A,
AUPB010,13.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"4047025083812",,"8512.90.00","2","2",1,A,"3397011628"
AUCB059,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009041643",,"8544.30.00","0","0",1,B,"9295080036"
AUVB031,4.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024596092",,"8511.10.00","0","0",-1,A,F000KE0P45
AUFB016,1.000000,143,Autparts,"189",Filtro de ar,5,Bosch,"7891009333571",,"8421.99.99","0","0",1,C,"986B02325"
